ImageNumber,ObjectNumber,Location_Center_X,Location_Center_Y,Location_Center_Z,Number_Object_Number
1,51,841.4784257942152,1402.741583688952,0,51
1,52,83.36770954036308,1419.1892622634223,0,52
1,53,319.4950226244344,1455.6013574660633,0,53
1,54,195.42796352583588,1460.0550151975683,0,54
1,55,911.9315774405954,1470.2198683080446,0,55
1,56,1538.8509018036073,1504.4937875751502,0,56
1,57,332.6609795262947,1505.7731834604576,0,57
1,58,772.193072702332,1549.3487654320988,0,58
1,59,499.3949468085106,1592.3156028368794,0,59
1,60,340.8192281651997,1598.5152335815842,0,60
1,61,326.4347468093866,1636.5656648826678,0,61
1,62,1202.606028667791,1624.0775716694773,0,62
1,63,1427.3649870801034,1812.635443583118,0,63
1,64,1208.3888384754991,1804.3033121597095,0,64
1,65,128.69290322580645,1841.978064516129,0,65
1,66,1290.4789494013132,1871.6516029354964,0,66
1,67,750.7820446289569,1990.8754540736898,0,67
1,68,720.9313154831199,2008.9906868451687,0,68
2,1,1551.6519154557463,24.11558784676354,0,1
2,2,1600.713551701991,33.2903018625562,0,2
2,3,1555.9387907439661,66.46130878327942,0,3
2,4,1627.9977034120734,67.38517060367454,0,4
2,5,1764.4584332533973,208.44244604316546,0,5
2,6,727.8516441498853,212.09074687738976,0,6
2,7,1444.543940264216,277.94371051120044,0,7
2,8,1092.0362953692115,297.2252816020025,0,8
2,9,1395.1377812870114,324.3292538491907,0,9
2,10,44.71867704280156,322.5649805447471,0,10
2,11,369.03805686142823,333.6478620998433,0,11
2,12,1619.5219594594594,376.9037162162162,0,12
2,13,1484.9266552511415,370.9643264840183,0,13
2,14,1656.6655910824288,392.6960985626283,0,14
2,15,1700.981288981289,404.0765765765766,0,15
2,16,1644.3372093023256,437.4938800489596,0,16
2,17,660.7952522255193,443.66384061042817,0,17
2,18,1347.4321301474326,506.7208947635994,0,18
2,19,1309.4976204640095,484.0936942296252,0,19
2,20,1297.1741741741741,527.4224224224224,0,20
2,21,1178.625172890733,526.4840940525588,0,21
2,22,1334.5222672064776,552.5035425101214,0,22
2,23,982.3182165605095,583.9332484076433,0,23
2,24,1462.4708005249345,643.6213910761155,0,24
2,25,998.5650085763293,646.7670668953688,0,25
2,26,641.358678343949,668.7213375796179,0,26
2,27,1879.3450669310857,691.0984134853743,0,27
2,28,1870.5143745143746,746.8076923076923,0,28
2,29,1925.4392215568862,746.3820359281438,0,29
2,30,1968.9724047306177,765.34691195795,0,30
2,31,1900.6664411366712,791.2094046008119,0,31
2,32,532.3119853613906,785.8526989935956,0,32
2,33,143.3196261682243,832.3953271028038,0,33
2,34,635.2063457330415,843.5789934354485,0,34
2,35,600.0637342908439,862.5861759425494,0,35
2,36,1335.8391897478298,901.9479123604796,0,36
2,37,1199.9836226662298,930.3137897150344,0,37
2,38,1300.2974180734857,933.5526315789474,0,38
2,39,1293.8092002090957,970.8865656037638,0,39
2,40,1463.5255126371005,1018.3986647591798,0,40
2,41,719.5742296918768,1101.1423902894492,0,41
2,42,608.3214665249734,1111.539851222104,0,42
2,43,790.1316658801321,1123.6767343086362,0,43
2,44,772.6525714285714,1180.4588571428571,0,44
2,45,882.2355889724311,1181.68671679198,0,45
2,46,908.8837659821775,1197.9744285160791,0,46
2,47,757.8522676246071,1215.4032330489447,0,47
2,48,269.00035739814155,1244.6426018584702,0,48
2,49,773.2509667440062,1270.093580819799,0,49
2,50,788.1290322580645,1310.220365332297,0,50
